timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 04:31:28.063, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:28.066, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:28.069, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:28.072, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:31.382, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:31.385, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:31.388, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:31.391, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:34.695, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:34.699, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:34.704, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:34.707, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:38.118, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:38.121, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:38.124, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:31:38.127, 3, NVIDIA GH200 120GB, 0, 1, 97871
