timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 00:06:03.720, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:03.724, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:03.727, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:03.730, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:07.018, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:07.029, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:07.034, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:07.037, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:10.440, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:10.444, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:10.447, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:10.450, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:13.871, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:13.875, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:13.878, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:13.881, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:17.806, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:17.809, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:17.812, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:17.815, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:06:21.153, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 00:06:21.156, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 00:06:21.159, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 00:06:21.163, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 00:06:24.472, 0, NVIDIA GH200 120GB, 0, 757, 97871
2026/03/14 00:06:24.474, 1, NVIDIA GH200 120GB, 0, 757, 97871
2026/03/14 00:06:24.476, 2, NVIDIA GH200 120GB, 0, 757, 97871
2026/03/14 00:06:24.478, 3, NVIDIA GH200 120GB, 0, 757, 97871
2026/03/14 00:06:27.725, 0, NVIDIA GH200 120GB, 0, 1243, 97871
2026/03/14 00:06:27.727, 1, NVIDIA GH200 120GB, 0, 1243, 97871
2026/03/14 00:06:27.729, 2, NVIDIA GH200 120GB, 0, 1243, 97871
2026/03/14 00:06:27.731, 3, NVIDIA GH200 120GB, 0, 1243, 97871
2026/03/14 00:06:30.941, 0, NVIDIA GH200 120GB, 0, 1951, 97871
2026/03/14 00:06:30.944, 1, NVIDIA GH200 120GB, 0, 1951, 97871
2026/03/14 00:06:30.946, 2, NVIDIA GH200 120GB, 0, 1951, 97871
2026/03/14 00:06:30.949, 3, NVIDIA GH200 120GB, 0, 1951, 97871
2026/03/14 00:06:34.113, 0, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:34.117, 1, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:34.124, 2, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:34.126, 3, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:37.305, 0, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:37.318, 1, NVIDIA GH200 120GB, 1, 6055, 97871
2026/03/14 00:06:37.321, 2, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:37.323, 3, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:40.512, 0, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:40.519, 1, NVIDIA GH200 120GB, 1, 6055, 97871
2026/03/14 00:06:40.521, 2, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:40.524, 3, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:43.711, 0, NVIDIA GH200 120GB, 1, 6055, 97871
2026/03/14 00:06:43.715, 1, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:43.717, 2, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:43.723, 3, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 00:06:46.934, 0, NVIDIA GH200 120GB, 0, 6865, 97871
2026/03/14 00:06:46.938, 1, NVIDIA GH200 120GB, 0, 6865, 97871
2026/03/14 00:06:46.941, 2, NVIDIA GH200 120GB, 0, 6865, 97871
2026/03/14 00:06:46.943, 3, NVIDIA GH200 120GB, 0, 6865, 97871
2026/03/14 00:06:50.163, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:50.167, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:50.169, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:50.172, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:53.413, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:53.416, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:53.418, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:53.420, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:56.638, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:56.641, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:56.643, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:56.645, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:59.864, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:59.867, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:59.869, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:06:59.871, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:03.083, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:03.086, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:03.088, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:03.090, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:06.328, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:06.331, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:06.333, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:06.335, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:09.550, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:09.554, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:09.556, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:09.558, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:12.769, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:12.772, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:12.775, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:12.777, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:15.972, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:15.975, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:15.977, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:15.979, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:19.208, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:19.211, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:19.213, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:19.215, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:22.440, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:22.444, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:22.447, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:22.449, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:25.668, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:25.672, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:25.674, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:25.676, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:28.889, 0, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:28.892, 1, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:28.895, 2, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:28.897, 3, NVIDIA GH200 120GB, 0, 6885, 97871
2026/03/14 00:07:32.110, 0, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:32.114, 1, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:32.119, 2, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:32.122, 3, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:35.361, 0, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:35.364, 1, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:35.367, 2, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:35.369, 3, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:38.584, 0, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:38.587, 1, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:38.590, 2, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:38.592, 3, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:41.820, 0, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:41.824, 1, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:41.826, 2, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:41.828, 3, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:45.055, 0, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:45.059, 1, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:45.061, 2, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:45.063, 3, NVIDIA GH200 120GB, 0, 6887, 97871
2026/03/14 00:07:48.284, 0, NVIDIA GH200 120GB, 63, 8121, 97871
2026/03/14 00:07:48.288, 1, NVIDIA GH200 120GB, 13, 8121, 97871
2026/03/14 00:07:48.291, 2, NVIDIA GH200 120GB, 50, 8121, 97871
2026/03/14 00:07:48.293, 3, NVIDIA GH200 120GB, 46, 8121, 97871
2026/03/14 00:07:51.502, 0, NVIDIA GH200 120GB, 0, 13631, 97871
2026/03/14 00:07:51.507, 1, NVIDIA GH200 120GB, 0, 13631, 97871
2026/03/14 00:07:51.510, 2, NVIDIA GH200 120GB, 0, 13631, 97871
2026/03/14 00:07:51.512, 3, NVIDIA GH200 120GB, 0, 13631, 97871
2026/03/14 00:07:54.781, 0, NVIDIA GH200 120GB, 4, 36443, 97871
2026/03/14 00:07:54.786, 1, NVIDIA GH200 120GB, 8, 36443, 97871
2026/03/14 00:07:54.789, 2, NVIDIA GH200 120GB, 4, 34027, 97871
2026/03/14 00:07:54.792, 3, NVIDIA GH200 120GB, 4, 36443, 97871
2026/03/14 00:07:58.062, 0, NVIDIA GH200 120GB, 0, 84885, 97871
2026/03/14 00:07:58.067, 1, NVIDIA GH200 120GB, 1, 84885, 97871
2026/03/14 00:07:58.070, 2, NVIDIA GH200 120GB, 0, 84885, 97871
2026/03/14 00:07:58.073, 3, NVIDIA GH200 120GB, 2, 84885, 97871
2026/03/14 00:08:01.326, 0, NVIDIA GH200 120GB, 2, 84935, 97871
