timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 03:03:27.970, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:27.974, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:27.977, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:27.980, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:32.002, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:32.005, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:32.008, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:32.011, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:35.309, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:35.312, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:35.316, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:35.318, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:39.408, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:39.424, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:39.497, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:39.501, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:03:44.163, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:44.166, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:44.169, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:44.183, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:47.505, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:47.509, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:47.512, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:47.515, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:50.843, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:50.846, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:50.849, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:50.852, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:57.209, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:57.238, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:57.241, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:03:57.244, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:00.591, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:00.595, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:00.598, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:00.601, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:03.919, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:03.922, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:03.926, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:03.929, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:07.255, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:07.258, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:07.261, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:07.268, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:10.575, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:10.579, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:10.582, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:10.585, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:16.908, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:16.975, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:16.978, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:16.981, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:04:24.313, 0, NVIDIA GH200 120GB, 0, 565, 97871
2026/03/14 03:04:24.315, 1, NVIDIA GH200 120GB, 0, 565, 97871
2026/03/14 03:04:24.318, 2, NVIDIA GH200 120GB, 0, 565, 97871
2026/03/14 03:04:24.320, 3, NVIDIA GH200 120GB, 0, 565, 97871
2026/03/14 03:04:27.596, 0, NVIDIA GH200 120GB, 0, 5, 97871
2026/03/14 03:04:27.600, 1, NVIDIA GH200 120GB, 0, 5, 97871
2026/03/14 03:04:27.603, 2, NVIDIA GH200 120GB, 0, 5, 97871
2026/03/14 03:04:27.606, 3, NVIDIA GH200 120GB, 0, 5, 97871
