timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/13 23:45:24.946, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/13 23:45:27.965, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/13 23:45:30.984, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/13 23:45:34.003, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/13 23:45:37.032, 0, NVIDIA GH200 120GB, 0, 3635, 97871
2026/03/13 23:45:40.049, 0, NVIDIA GH200 120GB, 0, 3791, 97871
2026/03/13 23:45:43.065, 0, NVIDIA GH200 120GB, 0, 3791, 97871
2026/03/13 23:45:46.080, 0, NVIDIA GH200 120GB, 0, 3791, 97871
2026/03/13 23:45:49.096, 0, NVIDIA GH200 120GB, 0, 87915, 97871
2026/03/13 23:45:52.111, 0, NVIDIA GH200 120GB, 7, 88127, 97871
2026/03/13 23:45:55.173, 0, NVIDIA GH200 120GB, 0, 88689, 97871
