timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 02:05:01.282, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:01.285, 1, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:01.288, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:05:01.291, 3, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:04.587, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:04.590, 1, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:04.593, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:05:04.596, 3, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:07.880, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:07.883, 1, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:07.886, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:05:07.890, 3, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:11.163, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:11.167, 1, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:05:11.170, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:05:11.173, 3, NVIDIA GH200 120GB, 0, 2, 97871
