timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 02:42:02.355, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:42:02.358, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:02.361, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:02.365, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:06.398, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:42:06.402, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:06.405, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:06.418, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:09.751, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:42:09.755, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:09.758, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:09.761, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:13.935, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 02:42:13.943, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:14.400, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:14.409, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 02:42:17.588, 0, NVIDIA GH200 120GB, 0, 757, 97871
2026/03/14 02:42:17.591, 1, NVIDIA GH200 120GB, 5, 755, 97871
2026/03/14 02:42:17.593, 2, NVIDIA GH200 120GB, 2, 757, 97871
2026/03/14 02:42:17.595, 3, NVIDIA GH200 120GB, 0, 663, 97871
2026/03/14 02:42:21.275, 0, NVIDIA GH200 120GB, 0, 1179, 97871
2026/03/14 02:42:21.279, 1, NVIDIA GH200 120GB, 0, 1179, 97871
2026/03/14 02:42:21.281, 2, NVIDIA GH200 120GB, 0, 1179, 97871
2026/03/14 02:42:21.286, 3, NVIDIA GH200 120GB, 0, 1179, 97871
2026/03/14 02:42:24.423, 0, NVIDIA GH200 120GB, 0, 2253, 97871
2026/03/14 02:42:24.428, 1, NVIDIA GH200 120GB, 0, 2253, 97871
2026/03/14 02:42:24.431, 2, NVIDIA GH200 120GB, 0, 2253, 97871
2026/03/14 02:42:24.433, 3, NVIDIA GH200 120GB, 0, 2253, 97871
2026/03/14 02:42:27.610, 0, NVIDIA GH200 120GB, 0, 2447, 97871
2026/03/14 02:42:27.614, 1, NVIDIA GH200 120GB, 0, 2447, 97871
2026/03/14 02:42:27.617, 2, NVIDIA GH200 120GB, 0, 2447, 97871
2026/03/14 02:42:27.619, 3, NVIDIA GH200 120GB, 0, 2447, 97871
2026/03/14 02:42:30.808, 0, NVIDIA GH200 120GB, 0, 2447, 97871
2026/03/14 02:42:30.812, 1, NVIDIA GH200 120GB, 0, 2447, 97871
2026/03/14 02:42:30.815, 2, NVIDIA GH200 120GB, 0, 2447, 97871
2026/03/14 02:42:30.817, 3, NVIDIA GH200 120GB, 0, 2447, 97871
2026/03/14 02:42:33.990, 0, NVIDIA GH200 120GB, 0, 2449, 97871
2026/03/14 02:42:33.995, 1, NVIDIA GH200 120GB, 0, 2449, 97871
2026/03/14 02:42:33.997, 2, NVIDIA GH200 120GB, 87, 2577, 97871
2026/03/14 02:42:33.999, 3, NVIDIA GH200 120GB, 0, 2449, 97871
2026/03/14 02:42:37.203, 0, NVIDIA GH200 120GB, 0, 84187, 97871
2026/03/14 02:42:37.221, 1, NVIDIA GH200 120GB, 1, 84209, 97871
2026/03/14 02:42:37.224, 2, NVIDIA GH200 120GB, 0, 84209, 97871
2026/03/14 02:42:37.227, 3, NVIDIA GH200 120GB, 0, 84207, 97871
2026/03/14 02:42:40.440, 0, NVIDIA GH200 120GB, 1, 84563, 97871
2026/03/14 02:42:40.443, 1, NVIDIA GH200 120GB, 3, 84569, 97871
2026/03/14 02:42:40.446, 2, NVIDIA GH200 120GB, 3, 84567, 97871
2026/03/14 02:42:40.454, 3, NVIDIA GH200 120GB, 4, 84557, 97871
2026/03/14 02:42:43.631, 0, NVIDIA GH200 120GB, 2, 84937, 97871
2026/03/14 02:42:43.637, 1, NVIDIA GH200 120GB, 2, 84945, 97871
2026/03/14 02:42:43.644, 2, NVIDIA GH200 120GB, 3, 84945, 97871
2026/03/14 02:42:43.646, 3, NVIDIA GH200 120GB, 3, 84925, 97871
2026/03/14 02:42:46.842, 0, NVIDIA GH200 120GB, 0, 90279, 97871
2026/03/14 02:42:46.850, 1, NVIDIA GH200 120GB, 0, 90279, 97871
2026/03/14 02:42:46.853, 2, NVIDIA GH200 120GB, 0, 90279, 97871
2026/03/14 02:42:46.855, 3, NVIDIA GH200 120GB, 0, 90279, 97871
2026/03/14 02:42:50.405, 0, NVIDIA GH200 120GB, 0, 51, 97871
2026/03/14 02:42:50.408, 1, NVIDIA GH200 120GB, 0, 51, 97871
2026/03/14 02:42:50.410, 2, NVIDIA GH200 120GB, 0, 51, 97871
2026/03/14 02:42:50.412, 3, NVIDIA GH200 120GB, 6, 89883, 97871
