timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 03:53:45.867, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:53:45.870, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:53:45.874, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:53:45.877, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:53:49.428, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:53:49.431, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:53:49.434, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:53:49.437, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:53:52.794, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:52.798, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:52.801, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:52.804, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:56.102, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:56.105, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:56.108, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:56.111, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:59.428, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:59.431, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:59.434, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:53:59.437, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:02.654, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:02.656, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:02.659, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:02.662, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:05.859, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:05.861, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:05.864, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:05.867, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:09.066, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:09.068, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:09.071, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:09.074, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:12.272, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:12.274, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:12.277, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:12.280, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:15.489, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:15.491, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:15.494, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:15.497, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:18.703, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:18.705, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:18.708, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:18.711, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:21.909, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:21.910, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:21.913, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:21.916, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:25.277, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:25.277, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:25.280, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:25.292, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:28.508, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:28.509, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:28.517, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:28.520, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:31.718, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:31.719, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:31.722, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:31.726, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:34.923, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:34.928, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:34.931, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:34.934, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:38.137, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:38.139, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:38.142, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:38.145, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:41.348, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:41.350, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:41.353, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:41.356, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:44.567, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:54:44.568, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:44.571, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:54:44.574, 3, NVIDIA GH200 120GB, 0, 3, 97871
