timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 00:00:26.112, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:00:29.131, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:00:32.154, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:00:35.172, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 00:00:38.199, 0, NVIDIA GH200 120GB, 0, 16121, 97871
2026/03/14 00:00:41.215, 0, NVIDIA GH200 120GB, 0, 16121, 97871
2026/03/14 00:00:44.232, 0, NVIDIA GH200 120GB, 0, 16121, 97871
2026/03/14 00:00:47.249, 0, NVIDIA GH200 120GB, 1, 16121, 97871
2026/03/14 00:00:50.266, 0, NVIDIA GH200 120GB, 0, 17583, 97871
2026/03/14 00:00:53.281, 0, NVIDIA GH200 120GB, 0, 17583, 97871
2026/03/14 00:00:56.299, 0, NVIDIA GH200 120GB, 0, 17583, 97871
2026/03/14 00:00:59.321, 0, NVIDIA GH200 120GB, 0, 17583, 97871
2026/03/14 00:01:02.343, 0, NVIDIA GH200 120GB, 0, 17583, 97871
2026/03/14 00:01:05.361, 0, NVIDIA GH200 120GB, 2, 87821, 97871
2026/03/14 00:01:08.377, 0, NVIDIA GH200 120GB, 10, 87907, 97871
2026/03/14 00:01:11.393, 0, NVIDIA GH200 120GB, 9, 88031, 97871
2026/03/14 00:01:14.409, 0, NVIDIA GH200 120GB, 4, 88255, 97871
2026/03/14 00:01:17.425, 0, NVIDIA GH200 120GB, 14, 88913, 97871
2026/03/14 00:01:20.442, 0, NVIDIA GH200 120GB, 0, 3, 97871
