timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 04:14:54.238, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:14:54.242, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:14:54.245, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:14:54.248, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:14:57.974, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:14:57.977, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:14:57.980, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:14:57.983, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:15:01.272, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:15:01.275, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:15:01.278, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:15:01.281, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:15:06.100, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:15:06.113, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:15:06.120, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:15:06.141, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 04:15:09.384, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 04:15:09.387, 1, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 04:15:09.389, 2, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 04:15:09.390, 3, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 04:15:12.622, 0, NVIDIA GH200 120GB, 0, 1243, 97871
2026/03/14 04:15:12.679, 1, NVIDIA GH200 120GB, 0, 1243, 97871
2026/03/14 04:15:12.691, 2, NVIDIA GH200 120GB, 0, 1243, 97871
2026/03/14 04:15:12.693, 3, NVIDIA GH200 120GB, 0, 1243, 97871
2026/03/14 04:15:15.869, 0, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:15.873, 1, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:15.876, 2, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:15.878, 3, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:19.015, 0, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:19.019, 1, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:19.022, 2, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:19.024, 3, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:22.164, 0, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:22.171, 1, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:22.174, 2, NVIDIA GH200 120GB, 1, 6055, 97871
2026/03/14 04:15:22.176, 3, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:25.320, 0, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:25.324, 1, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:25.326, 2, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:25.328, 3, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:28.469, 0, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 04:15:28.476, 1, NVIDIA GH200 120GB, 0, 6055, 97871
