timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 18:12:12.109, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 18:12:12.112, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 18:12:12.115, 2, NVIDIA GH200 120GB, 0, 4, 97871
2026/03/14 18:12:12.118, 3, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 18:12:16.221, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 18:12:16.225, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 18:12:16.226, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 18:12:16.228, 3, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 18:12:19.537, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 18:12:19.540, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 18:12:19.543, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 18:12:19.546, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 18:12:24.227, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 18:12:24.232, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 18:12:24.237, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 18:12:24.240, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 18:12:30.091, 0, NVIDIA GH200 120GB, 0, 759, 97871
2026/03/14 18:12:30.094, 1, NVIDIA GH200 120GB, 0, 759, 97871
2026/03/14 18:12:30.096, 2, NVIDIA GH200 120GB, 0, 761, 97871
2026/03/14 18:12:30.097, 3, NVIDIA GH200 120GB, 0, 760, 97871
2026/03/14 18:12:33.252, 0, NVIDIA GH200 120GB, 0, 6055, 97871
2026/03/14 18:12:33.256, 1, NVIDIA GH200 120GB, 1, 6055, 97871
2026/03/14 18:12:33.259, 2, NVIDIA GH200 120GB, 0, 6057, 97871
2026/03/14 18:12:33.261, 3, NVIDIA GH200 120GB, 0, 6055, 97871
