timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 01:43:06.197, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 01:43:06.200, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 01:43:06.203, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 01:43:06.206, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 01:43:09.650, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 01:43:09.654, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 01:43:09.661, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 01:43:09.664, 3, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 01:43:12.909, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:12.912, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:12.915, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:12.918, 3, NVIDIA GH200 120GB, 0, 4, 97871
2026/03/14 01:43:16.438, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:16.445, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:16.452, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:16.468, 3, NVIDIA GH200 120GB, 0, 4, 97871
2026/03/14 01:43:19.725, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:19.729, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:19.732, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:19.735, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:23.042, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:23.059, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:23.073, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:23.087, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:26.347, 0, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:26.351, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:26.355, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 01:43:26.358, 3, NVIDIA GH200 120GB, 0, 3, 97871
