timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 03:39:08.132, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:08.135, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:08.138, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:08.141, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:11.458, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:11.461, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:11.470, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:11.473, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:14.884, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:14.887, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:14.891, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:14.894, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:18.301, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:18.304, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:18.307, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:18.334, 3, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:39:21.691, 0, NVIDIA GH200 120GB, 2, 566, 97871
2026/03/14 03:39:21.694, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:21.697, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:21.700, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:24.900, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:39:24.902, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:24.905, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:24.908, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:28.109, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:39:28.111, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:28.114, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:28.118, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:31.324, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:39:31.325, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:31.329, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:31.332, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:34.534, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:39:34.536, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:34.539, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:34.542, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:37.738, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:39:37.739, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:37.743, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:37.746, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:40.950, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:39:40.952, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:40.955, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:40.958, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:44.166, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:39:44.168, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:44.171, 2, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:44.174, 3, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:47.380, 0, NVIDIA GH200 120GB, 0, 659, 97871
2026/03/14 03:39:47.381, 1, NVIDIA GH200 120GB, 0, 3, 97871
2026/03/14 03:39:47.384, 2, NVIDIA GH200 120GB, 0, 3, 97871
