timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/14 03:22:06.193, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:06.197, 1, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:06.200, 2, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:06.203, 3, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:09.480, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:09.483, 1, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:09.486, 2, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:09.489, 3, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:12.909, 0, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:12.912, 1, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:12.915, 2, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:12.918, 3, NVIDIA GH200 120GB, 0, 2, 97871
2026/03/14 03:22:16.333, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:22:16.336, 1, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:22:16.339, 2, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/14 03:22:16.342, 3, NVIDIA GH200 120GB, 0, 1, 97871
