timestamp,gpu_index,gpu_name,gpu_utilization_pct,memory_used_MiB,memory_total_MiB
2026/03/13 18:19:27.521, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/13 18:19:30.541, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/13 18:19:33.559, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/13 18:19:36.577, 0, NVIDIA GH200 120GB, 0, 1, 97871
2026/03/13 18:19:39.602, 0, NVIDIA GH200 120GB, 0, 16121, 97871
2026/03/13 18:19:42.619, 0, NVIDIA GH200 120GB, 0, 16121, 97871
2026/03/13 18:19:45.636, 0, NVIDIA GH200 120GB, 1, 16121, 97871
2026/03/13 18:19:48.653, 0, NVIDIA GH200 120GB, 1, 16121, 97871
2026/03/13 18:19:51.672, 0, NVIDIA GH200 120GB, 0, 17583, 97871
2026/03/13 18:19:54.688, 0, NVIDIA GH200 120GB, 0, 17583, 97871
2026/03/13 18:19:57.703, 0, NVIDIA GH200 120GB, 0, 17583, 97871
2026/03/13 18:20:00.718, 0, NVIDIA GH200 120GB, 0, 18733, 97871
2026/03/13 18:20:03.733, 0, NVIDIA GH200 120GB, 17, 18735, 97871
2026/03/13 18:20:06.749, 0, NVIDIA GH200 120GB, 0, 18735, 97871
2026/03/13 18:20:09.764, 0, NVIDIA GH200 120GB, 0, 18735, 97871
2026/03/13 18:20:12.779, 0, NVIDIA GH200 120GB, 0, 18735, 97871
2026/03/13 18:20:15.794, 0, NVIDIA GH200 120GB, 0, 18735, 97871
2026/03/13 18:20:18.809, 0, NVIDIA GH200 120GB, 0, 18735, 97871
2026/03/13 18:20:21.824, 0, NVIDIA GH200 120GB, 0, 18735, 97871
2026/03/13 18:20:24.839, 0, NVIDIA GH200 120GB, 11, 18801, 97871
2026/03/13 18:20:27.855, 0, NVIDIA GH200 120GB, 0, 18803, 97871
2026/03/13 18:20:30.871, 0, NVIDIA GH200 120GB, 0, 87385, 97871
2026/03/13 18:20:33.886, 0, NVIDIA GH200 120GB, 12, 87517, 97871
2026/03/13 18:20:36.926, 0, NVIDIA GH200 120GB, 0, 87673, 97871
2026/03/13 18:20:39.946, 0, NVIDIA GH200 120GB, 13, 87775, 97871
2026/03/13 18:20:42.962, 0, NVIDIA GH200 120GB, 0, 88467, 97871
